,date,store,product,category,forecast_qty,unit_price,forecast_revenue,model
1345,2025-01-26,Store_Delhi,Kids Jeans,Clothing,67.28,799.0,53758.94,RandomForest
1346,2025-01-27,Store_Delhi,Kids Jeans,Clothing,55.45,799.0,44300.98,RandomForest
1347,2025-01-28,Store_Delhi,Kids Jeans,Clothing,55.98,799.0,44728.97,RandomForest
1348,2025-01-29,Store_Delhi,Kids Jeans,Clothing,54.91,799.0,43873.48,RandomForest
1349,2025-01-30,Store_Delhi,Kids Jeans,Clothing,51.02,799.0,40763.96,RandomForest
1350,2025-01-01,Store_Delhi,Laptop,Electronics,16.45,45000.0,740122.66,RandomForest
1351,2025-01-02,Store_Delhi,Laptop,Electronics,17.39,45000.0,782487.06,RandomForest
1352,2025-01-03,Store_Delhi,Laptop,Electronics,17.96,45000.0,808364.24,RandomForest
1353,2025-01-04,Store_Delhi,Laptop,Electronics,25.84,45000.0,1162826.19,RandomForest
1354,2025-01-05,Store_Delhi,Laptop,Electronics,25.53,45000.0,1148684.81,RandomForest
1355,2025-01-06,Store_Delhi,Laptop,Electronics,20.31,45000.0,914092.54,RandomForest
1356,2025-01-07,Store_Delhi,Laptop,Electronics,21.12,45000.0,950206.06,RandomForest
1357,2025-01-08,Store_Delhi,Laptop,Electronics,21.28,45000.0,957551.54,RandomForest
1358,2025-01-09,Store_Delhi,Laptop,Electronics,21.28,45000.0,957551.54,RandomForest
1359,2025-01-10,Store_Delhi,Laptop,Electronics,21.71,45000.0,977129.0,RandomForest
1360,2025-01-11,Store_Delhi,Laptop,Electronics,28.08,45000.0,1263492.88,RandomForest
1361,2025-01-12,Store_Delhi,Laptop,Electronics,27.3,45000.0,1228701.93,RandomForest
1362,2025-01-13,Store_Delhi,Laptop,Electronics,21.32,45000.0,959436.38,RandomForest
1363,2025-01-14,Store_Delhi,Laptop,Electronics,21.87,45000.0,984127.21,RandomForest
1364,2025-01-15,Store_Delhi,Laptop,Electronics,21.87,45000.0,984127.21,RandomForest
1365,2025-01-16,Store_Delhi,Laptop,Electronics,21.87,45000.0,984127.21,RandomForest
1366,2025-01-17,Store_Delhi,Laptop,Electronics,21.87,45000.0,984127.21,RandomForest
1367,2025-01-18,Store_Delhi,Laptop,Electronics,28.23,45000.0,1270491.09,RandomForest
1368,2025-01-19,Store_Delhi,Laptop,Electronics,27.46,45000.0,1235700.13,RandomForest
1369,2025-01-20,Store_Delhi,Laptop,Electronics,21.32,45000.0,959436.38,RandomForest
1370,2025-01-21,Store_Delhi,Laptop,Electronics,21.91,45000.0,985868.71,RandomForest
1371,2025-01-22,Store_Delhi,Laptop,Electronics,21.91,45000.0,985868.71,RandomForest
1372,2025-01-23,Store_Delhi,Laptop,Electronics,21.82,45000.0,981852.87,RandomForest
1373,2025-01-24,Store_Delhi,Laptop,Electronics,21.82,45000.0,981852.87,RandomForest
1374,2025-01-25,Store_Delhi,Laptop,Electronics,28.19,45000.0,1268390.81,RandomForest
1375,2025-01-26,Store_Delhi,Laptop,Electronics,27.57,45000.0,1240832.46,RandomForest
1376,2025-01-27,Store_Delhi,Laptop,Electronics,21.27,45000.0,957162.04,RandomForest
1377,2025-01-28,Store_Delhi,Laptop,Electronics,21.67,45000.0,975337.54,RandomForest
1378,2025-01-29,Store_Delhi,Laptop,Electronics,21.67,45000.0,975337.54,RandomForest
1379,2025-01-30,Store_Delhi,Laptop,Electronics,18.14,45000.0,816273.19,RandomForest
1380,2025-01-01,Store_Delhi,Men T-Shirt,Clothing,95.83,599.0,57402.42,RandomForest
1381,2025-01-02,Store_Delhi,Men T-Shirt,Clothing,96.74,599.0,57944.6,RandomForest
1382,2025-01-03,Store_Delhi,Men T-Shirt,Clothing,96.74,599.0,57944.6,RandomForest
1383,2025-01-04,Store_Delhi,Men T-Shirt,Clothing,121.12,599.0,72553.24,RandomForest
1384,2025-01-05,Store_Delhi,Men T-Shirt,Clothing,120.3,599.0,72056.75,RandomForest
1385,2025-01-06,Store_Delhi,Men T-Shirt,Clothing,97.34,599.0,58307.81,RandomForest
1386,2025-01-07,Store_Delhi,Men T-Shirt,Clothing,98.53,599.0,59016.86,RandomForest
1387,2025-01-08,Store_Delhi,Men T-Shirt,Clothing,98.69,599.0,59114.64,RandomForest
1388,2025-01-09,Store_Delhi,Men T-Shirt,Clothing,98.56,599.0,59037.52,RandomForest
1389,2025-01-10,Store_Delhi,Men T-Shirt,Clothing,99.0,599.0,59298.12,RandomForest
1390,2025-01-11,Store_Delhi,Men T-Shirt,Clothing,121.28,599.0,72648.66,RandomForest
1391,2025-01-12,Store_Delhi,Men T-Shirt,Clothing,120.3,599.0,72057.84,RandomForest
1392,2025-01-13,Store_Delhi,Men T-Shirt,Clothing,97.93,599.0,58662.65,RandomForest
1393,2025-01-14,Store_Delhi,Men T-Shirt,Clothing,99.02,599.0,59311.35,RandomForest
1394,2025-01-15,Store_Delhi,Men T-Shirt,Clothing,99.02,599.0,59311.35,RandomForest
1395,2025-01-16,Store_Delhi,Men T-Shirt,Clothing,98.89,599.0,59234.23,RandomForest
1396,2025-01-17,Store_Delhi,Men T-Shirt,Clothing,98.89,599.0,59234.23,RandomForest
1397,2025-01-18,Store_Delhi,Men T-Shirt,Clothing,121.44,599.0,72741.81,RandomForest
1398,2025-01-19,Store_Delhi,Men T-Shirt,Clothing,120.45,599.0,72150.99,RandomForest
1399,2025-01-20,Store_Delhi,Men T-Shirt,Clothing,97.93,599.0,58662.65,RandomForest
1400,2025-01-21,Store_Delhi,Men T-Shirt,Clothing,99.06,599.0,59334.53,RandomForest
1401,2025-01-22,Store_Delhi,Men T-Shirt,Clothing,99.06,599.0,59334.53,RandomForest
1402,2025-01-23,Store_Delhi,Men T-Shirt,Clothing,98.93,599.0,59257.41,RandomForest
1403,2025-01-24,Store_Delhi,Men T-Shirt,Clothing,98.93,599.0,59257.41,RandomForest
1404,2025-01-25,Store_Delhi,Men T-Shirt,Clothing,121.48,599.0,72767.3,RandomForest
1405,2025-01-26,Store_Delhi,Men T-Shirt,Clothing,120.66,599.0,72272.76,RandomForest
1406,2025-01-27,Store_Delhi,Men T-Shirt,Clothing,97.97,599.0,58685.83,RandomForest
1407,2025-01-28,Store_Delhi,Men T-Shirt,Clothing,99.06,599.0,59334.53,RandomForest
1408,2025-01-29,Store_Delhi,Men T-Shirt,Clothing,98.2,599.0,58824.74,RandomForest
1409,2025-01-30,Store_Delhi,Men T-Shirt,Clothing,93.24,599.0,55850.46,RandomForest
1410,2025-01-01,Store_Delhi,Mixer Grinder,Home & Kitchen,22.23,3500.0,77797.42,RandomForest
1411,2025-01-02,Store_Delhi,Mixer Grinder,Home & Kitchen,22.39,3500.0,78377.95,RandomForest
1412,2025-01-03,Store_Delhi,Mixer Grinder,Home & Kitchen,22.39,3500.0,78377.95,RandomForest
1413,2025-01-04,Store_Delhi,Mixer Grinder,Home & Kitchen,30.17,3500.0,105598.04,RandomForest
1414,2025-01-05,Store_Delhi,Mixer Grinder,Home & Kitchen,29.86,3500.0,104498.16,RandomForest
1415,2025-01-06,Store_Delhi,Mixer Grinder,Home & Kitchen,23.21,3500.0,81250.89,RandomForest
1416,2025-01-07,Store_Delhi,Mixer Grinder,Home & Kitchen,24.02,3500.0,84059.72,RandomForest
1417,2025-01-08,Store_Delhi,Mixer Grinder,Home & Kitchen,24.18,3500.0,84631.04,RandomForest
1418,2025-01-09,Store_Delhi,Mixer Grinder,Home & Kitchen,24.18,3500.0,84631.04,RandomForest
1419,2025-01-10,Store_Delhi,Mixer Grinder,Home & Kitchen,23.87,3500.0,83540.69,RandomForest
1420,2025-01-11,Store_Delhi,Mixer Grinder,Home & Kitchen,30.88,3500.0,108077.31,RandomForest
1421,2025-01-12,Store_Delhi,Mixer Grinder,Home & Kitchen,30.11,3500.0,105371.34,RandomForest
1422,2025-01-13,Store_Delhi,Mixer Grinder,Home & Kitchen,23.48,3500.0,82164.6,RandomForest
1423,2025-01-14,Store_Delhi,Mixer Grinder,Home & Kitchen,24.02,3500.0,84085.0,RandomForest
1424,2025-01-15,Store_Delhi,Mixer Grinder,Home & Kitchen,24.02,3500.0,84085.0,RandomForest
1425,2025-01-16,Store_Delhi,Mixer Grinder,Home & Kitchen,24.02,3500.0,84085.0,RandomForest
1426,2025-01-17,Store_Delhi,Mixer Grinder,Home & Kitchen,24.02,3500.0,84085.0,RandomForest
1427,2025-01-18,Store_Delhi,Mixer Grinder,Home & Kitchen,31.03,3500.0,108621.61,RandomForest
1428,2025-01-19,Store_Delhi,Mixer Grinder,Home & Kitchen,30.26,3500.0,105915.65,RandomForest
1429,2025-01-20,Store_Delhi,Mixer Grinder,Home & Kitchen,23.48,3500.0,82164.6,RandomForest
1430,2025-01-21,Store_Delhi,Mixer Grinder,Home & Kitchen,24.06,3500.0,84220.45,RandomForest
1431,2025-01-22,Store_Delhi,Mixer Grinder,Home & Kitchen,24.06,3500.0,84220.45,RandomForest
1432,2025-01-23,Store_Delhi,Mixer Grinder,Home & Kitchen,23.97,3500.0,83908.1,RandomForest
1433,2025-01-24,Store_Delhi,Mixer Grinder,Home & Kitchen,23.97,3500.0,83908.1,RandomForest
1434,2025-01-25,Store_Delhi,Mixer Grinder,Home & Kitchen,30.99,3500.0,108458.26,RandomForest
1435,2025-01-26,Store_Delhi,Mixer Grinder,Home & Kitchen,30.38,3500.0,106314.83,RandomForest
1436,2025-01-27,Store_Delhi,Mixer Grinder,Home & Kitchen,23.43,3500.0,81987.7,RandomForest
1437,2025-01-28,Store_Delhi,Mixer Grinder,Home & Kitchen,23.83,3500.0,83401.35,RandomForest
1438,2025-01-29,Store_Delhi,Mixer Grinder,Home & Kitchen,23.83,3500.0,83401.35,RandomForest
1439,2025-01-30,Store_Delhi,Mixer Grinder,Home & Kitchen,20.29,3500.0,71029.68,RandomForest
1440,2025-01-01,Store_Delhi,Moisturizer,Personal Care,112.43,250.0,28108.18,RandomForest
1441,2025-01-02,Store_Delhi,Moisturizer,Personal Care,112.62,250.0,28154.13,RandomForest
1442,2025-01-03,Store_Delhi,Moisturizer,Personal Care,115.51,250.0,28878.6,RandomForest
1443,2025-01-04,Store_Delhi,Moisturizer,Personal Care,149.36,250.0,37339.69,RandomForest
1444,2025-01-05,Store_Delhi,Moisturizer,Personal Care,147.82,250.0,36955.06,RandomForest
1445,2025-01-06,Store_Delhi,Moisturizer,Personal Care,116.78,250.0,29196.08,RandomForest
1446,2025-01-07,Store_Delhi,Moisturizer,Personal Care,120.86,250.0,30214.43,RandomForest
1447,2025-01-08,Store_Delhi,Moisturizer,Personal Care,121.02,250.0,30255.23,RandomForest
1448,2025-01-09,Store_Delhi,Moisturizer,Personal Care,120.89,250.0,30223.05,RandomForest
1449,2025-01-10,Store_Delhi,Moisturizer,Personal Care,121.33,250.0,30331.81,RandomForest
1450,2025-01-11,Store_Delhi,Moisturizer,Personal Care,151.45,250.0,37863.29,RandomForest
1451,2025-01-12,Store_Delhi,Moisturizer,Personal Care,149.26,250.0,37314.39,RandomForest
1452,2025-01-13,Store_Delhi,Moisturizer,Personal Care,117.64,250.0,29409.72,RandomForest
1453,2025-01-14,Store_Delhi,Moisturizer,Personal Care,121.06,250.0,30265.27,RandomForest
1454,2025-01-15,Store_Delhi,Moisturizer,Personal Care,121.06,250.0,30265.27,RandomForest
1455,2025-01-16,Store_Delhi,Moisturizer,Personal Care,120.93,250.0,30233.09,RandomForest
1456,2025-01-17,Store_Delhi,Moisturizer,Personal Care,120.93,250.0,30233.09,RandomForest
1457,2025-01-18,Store_Delhi,Moisturizer,Personal Care,151.06,250.0,37764.57,RandomForest
1458,2025-01-19,Store_Delhi,Moisturizer,Personal Care,148.86,250.0,37215.67,RandomForest
1459,2025-01-20,Store_Delhi,Moisturizer,Personal Care,117.64,250.0,29409.72,RandomForest
1460,2025-01-21,Store_Delhi,Moisturizer,Personal Care,121.1,250.0,30274.95,RandomForest
1461,2025-01-22,Store_Delhi,Moisturizer,Personal Care,121.1,250.0,30274.95,RandomForest
1462,2025-01-23,Store_Delhi,Moisturizer,Personal Care,120.97,250.0,30242.76,RandomForest
1463,2025-01-24,Store_Delhi,Moisturizer,Personal Care,120.97,250.0,30242.76,RandomForest
1464,2025-01-25,Store_Delhi,Moisturizer,Personal Care,151.1,250.0,37775.21,RandomForest
1465,2025-01-26,Store_Delhi,Moisturizer,Personal Care,149.07,250.0,37266.49,RandomForest
1466,2025-01-27,Store_Delhi,Moisturizer,Personal Care,117.68,250.0,29419.39,RandomForest
1467,2025-01-28,Store_Delhi,Moisturizer,Personal Care,120.78,250.0,30194.0,RandomForest
1468,2025-01-29,Store_Delhi,Moisturizer,Personal Care,120.78,250.0,30194.0,RandomForest
1469,2025-01-30,Store_Delhi,Moisturizer,Personal Care,113.67,250.0,28418.6,RandomForest
1470,2025-01-01,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.75,800.0,40600.19,RandomForest
1471,2025-01-02,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.92,800.0,40732.89,RandomForest
1472,2025-01-03,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.92,800.0,40732.89,RandomForest
1473,2025-01-04,Store_Delhi,Non-Stick Pan,Home & Kitchen,62.79,800.0,50235.35,RandomForest
1474,2025-01-05,Store_Delhi,Non-Stick Pan,Home & Kitchen,62.18,800.0,49742.82,RandomForest
1475,2025-01-06,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.8,800.0,40638.42,RandomForest
1476,2025-01-07,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.08,800.0,41662.77,RandomForest
1477,2025-01-08,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.24,800.0,41793.36,RandomForest
1478,2025-01-09,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.24,800.0,41793.36,RandomForest
1479,2025-01-10,Store_Delhi,Non-Stick Pan,Home & Kitchen,51.93,800.0,41544.13,RandomForest
1480,2025-01-11,Store_Delhi,Non-Stick Pan,Home & Kitchen,63.04,800.0,50433.23,RandomForest
1481,2025-01-12,Store_Delhi,Non-Stick Pan,Home & Kitchen,62.27,800.0,49814.72,RandomForest
1482,2025-01-13,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.91,800.0,40724.79,RandomForest
1483,2025-01-14,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.09,800.0,41668.55,RandomForest
1484,2025-01-15,Store_Delhi,Non-Stick Pan,Home & Kitchen,51.99,800.0,41588.92,RandomForest
1485,2025-01-16,Store_Delhi,Non-Stick Pan,Home & Kitchen,51.99,800.0,41588.92,RandomForest
1486,2025-01-17,Store_Delhi,Non-Stick Pan,Home & Kitchen,51.99,800.0,41588.92,RandomForest
1487,2025-01-18,Store_Delhi,Non-Stick Pan,Home & Kitchen,63.1,800.0,50478.01,RandomForest
1488,2025-01-19,Store_Delhi,Non-Stick Pan,Home & Kitchen,62.32,800.0,49859.5,RandomForest
1489,2025-01-20,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.81,800.0,40645.16,RandomForest
1490,2025-01-21,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.02,800.0,41619.88,RandomForest
1491,2025-01-22,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.02,800.0,41619.88,RandomForest
1492,2025-01-23,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.02,800.0,41619.88,RandomForest
1493,2025-01-24,Store_Delhi,Non-Stick Pan,Home & Kitchen,52.02,800.0,41619.88,RandomForest
1494,2025-01-25,Store_Delhi,Non-Stick Pan,Home & Kitchen,63.14,800.0,50512.06,RandomForest
1495,2025-01-26,Store_Delhi,Non-Stick Pan,Home & Kitchen,62.53,800.0,50022.13,RandomForest
1496,2025-01-27,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.85,800.0,40676.12,RandomForest
1497,2025-01-28,Store_Delhi,Non-Stick Pan,Home & Kitchen,51.88,800.0,41504.05,RandomForest
1498,2025-01-29,Store_Delhi,Non-Stick Pan,Home & Kitchen,50.81,800.0,40647.49,RandomForest
1499,2025-01-30,Store_Delhi,Non-Stick Pan,Home & Kitchen,46.92,800.0,37534.07,RandomForest
1500,2025-01-01,Store_Delhi,Pressure Cooker,Home & Kitchen,35.34,1500.0,53014.43,RandomForest
1501,2025-01-02,Store_Delhi,Pressure Cooker,Home & Kitchen,35.51,1500.0,53263.23,RandomForest
1502,2025-01-03,Store_Delhi,Pressure Cooker,Home & Kitchen,35.51,1500.0,53263.23,RandomForest
1503,2025-01-04,Store_Delhi,Pressure Cooker,Home & Kitchen,44.76,1500.0,67133.42,RandomForest
1504,2025-01-05,Store_Delhi,Pressure Cooker,Home & Kitchen,44.14,1500.0,66209.93,RandomForest
1505,2025-01-06,Store_Delhi,Pressure Cooker,Home & Kitchen,35.96,1500.0,53944.5,RandomForest
1506,2025-01-07,Store_Delhi,Pressure Cooker,Home & Kitchen,36.68,1500.0,55016.54,RandomForest
1507,2025-01-08,Store_Delhi,Pressure Cooker,Home & Kitchen,36.84,1500.0,55261.39,RandomForest
1508,2025-01-09,Store_Delhi,Pressure Cooker,Home & Kitchen,36.84,1500.0,55261.39,RandomForest
1509,2025-01-10,Store_Delhi,Pressure Cooker,Home & Kitchen,36.53,1500.0,54794.09,RandomForest
1510,2025-01-11,Store_Delhi,Pressure Cooker,Home & Kitchen,45.01,1500.0,67514.22,RandomForest
1511,2025-01-12,Store_Delhi,Pressure Cooker,Home & Kitchen,44.24,1500.0,66354.52,RandomForest
1512,2025-01-13,Store_Delhi,Pressure Cooker,Home & Kitchen,36.07,1500.0,54106.44,RandomForest
1513,2025-01-14,Store_Delhi,Pressure Cooker,Home & Kitchen,36.68,1500.0,55027.36,RandomForest
1514,2025-01-15,Store_Delhi,Pressure Cooker,Home & Kitchen,36.59,1500.0,54878.05,RandomForest
1515,2025-01-16,Store_Delhi,Pressure Cooker,Home & Kitchen,36.59,1500.0,54878.05,RandomForest
1516,2025-01-17,Store_Delhi,Pressure Cooker,Home & Kitchen,36.59,1500.0,54878.05,RandomForest
1517,2025-01-18,Store_Delhi,Pressure Cooker,Home & Kitchen,45.07,1500.0,67598.18,RandomForest
1518,2025-01-19,Store_Delhi,Pressure Cooker,Home & Kitchen,44.29,1500.0,66438.48,RandomForest
1519,2025-01-20,Store_Delhi,Pressure Cooker,Home & Kitchen,35.97,1500.0,53957.12,RandomForest
1520,2025-01-21,Store_Delhi,Pressure Cooker,Home & Kitchen,36.62,1500.0,54936.1,RandomForest
1521,2025-01-22,Store_Delhi,Pressure Cooker,Home & Kitchen,36.62,1500.0,54936.1,RandomForest
1522,2025-01-23,Store_Delhi,Pressure Cooker,Home & Kitchen,36.62,1500.0,54936.1,RandomForest
1523,2025-01-24,Store_Delhi,Pressure Cooker,Home & Kitchen,36.62,1500.0,54936.1,RandomForest
1524,2025-01-25,Store_Delhi,Pressure Cooker,Home & Kitchen,45.11,1500.0,67662.04,RandomForest
1525,2025-01-26,Store_Delhi,Pressure Cooker,Home & Kitchen,44.5,1500.0,66743.43,RandomForest
1526,2025-01-27,Store_Delhi,Pressure Cooker,Home & Kitchen,36.01,1500.0,54015.17,RandomForest
1527,2025-01-28,Store_Delhi,Pressure Cooker,Home & Kitchen,36.48,1500.0,54718.92,RandomForest
1528,2025-01-29,Store_Delhi,Pressure Cooker,Home & Kitchen,36.48,1500.0,54718.92,RandomForest
1529,2025-01-30,Store_Delhi,Pressure Cooker,Home & Kitchen,32.94,1500.0,49416.77,RandomForest
1530,2025-01-01,Store_Delhi,Rice (5kg),Grocery,200.08,250.0,50019.28,RandomForest
1531,2025-01-02,Store_Delhi,Rice (5kg),Grocery,199.74,250.0,49935.5,RandomForest
1532,2025-01-03,Store_Delhi,Rice (5kg),Grocery,205.85,250.0,51462.61,RandomForest
1533,2025-01-04,Store_Delhi,Rice (5kg),Grocery,274.71,250.0,68677.96,RandomForest
1534,2025-01-05,Store_Delhi,Rice (5kg),Grocery,271.28,250.0,67818.86,RandomForest
1535,2025-01-06,Store_Delhi,Rice (5kg),Grocery,207.3,250.0,51824.96,RandomForest
1536,2025-01-07,Store_Delhi,Rice (5kg),Grocery,207.18,250.0,51795.4,RandomForest
1537,2025-01-08,Store_Delhi,Rice (5kg),Grocery,207.34,250.0,51836.21,RandomForest
1538,2025-01-09,Store_Delhi,Rice (5kg),Grocery,208.13,250.0,52031.35,RandomForest
1539,2025-01-10,Store_Delhi,Rice (5kg),Grocery,208.84,250.0,52210.61,RandomForest
1540,2025-01-11,Store_Delhi,Rice (5kg),Grocery,275.13,250.0,68783.32,RandomForest
1541,2025-01-12,Store_Delhi,Rice (5kg),Grocery,271.54,250.0,67884.85,RandomForest
1542,2025-01-13,Store_Delhi,Rice (5kg),Grocery,209.43,250.0,52358.55,RandomForest
1543,2025-01-14,Store_Delhi,Rice (5kg),Grocery,209.22,250.0,52303.81,RandomForest
1544,2025-01-15,Store_Delhi,Rice (5kg),Grocery,209.22,250.0,52303.81,RandomForest
1545,2025-01-16,Store_Delhi,Rice (5kg),Grocery,209.7,250.0,52424.81,RandomForest
1546,2025-01-17,Store_Delhi,Rice (5kg),Grocery,209.7,250.0,52424.81,RandomForest
1547,2025-01-18,Store_Delhi,Rice (5kg),Grocery,275.99,250.0,68997.52,RandomForest
1548,2025-01-19,Store_Delhi,Rice (5kg),Grocery,272.4,250.0,68099.05,RandomForest
1549,2025-01-20,Store_Delhi,Rice (5kg),Grocery,210.14,250.0,52533.87,RandomForest
1550,2025-01-21,Store_Delhi,Rice (5kg),Grocery,209.63,250.0,52406.68,RandomForest
1551,2025-01-22,Store_Delhi,Rice (5kg),Grocery,209.63,250.0,52406.68,RandomForest
1552,2025-01-23,Store_Delhi,Rice (5kg),Grocery,209.41,250.0,52352.36,RandomForest
1553,2025-01-24,Store_Delhi,Rice (5kg),Grocery,209.41,250.0,52352.36,RandomForest
1554,2025-01-25,Store_Delhi,Rice (5kg),Grocery,276.44,250.0,69109.41,RandomForest
1555,2025-01-26,Store_Delhi,Rice (5kg),Grocery,273.0,250.0,68251.13,RandomForest
1556,2025-01-27,Store_Delhi,Rice (5kg),Grocery,209.85,250.0,52461.43,RandomForest
1557,2025-01-28,Store_Delhi,Rice (5kg),Grocery,209.63,250.0,52406.68,RandomForest
1558,2025-01-29,Store_Delhi,Rice (5kg),Grocery,209.63,250.0,52406.68,RandomForest
1559,2025-01-30,Store_Delhi,Rice (5kg),Grocery,201.34,250.0,50334.76,RandomForest
1560,2025-01-01,Store_Delhi,Shampoo (200ml),Personal Care,161.53,180.0,29075.64,RandomForest
1561,2025-01-02,Store_Delhi,Shampoo (200ml),Personal Care,162.44,180.0,29238.56,RandomForest
1562,2025-01-03,Store_Delhi,Shampoo (200ml),Personal Care,165.33,180.0,29760.18,RandomForest
1563,2025-01-04,Store_Delhi,Shampoo (200ml),Personal Care,212.11,180.0,38180.59,RandomForest
1564,2025-01-05,Store_Delhi,Shampoo (200ml),Personal Care,210.12,180.0,37821.12,RandomForest
1565,2025-01-06,Store_Delhi,Shampoo (200ml),Personal Care,171.09,180.0,30796.1,RandomForest
1566,2025-01-07,Store_Delhi,Shampoo (200ml),Personal Care,172.76,180.0,31096.41,RandomForest
1567,2025-01-08,Store_Delhi,Shampoo (200ml),Personal Care,172.92,180.0,31125.79,RandomForest
1568,2025-01-09,Store_Delhi,Shampoo (200ml),Personal Care,172.79,180.0,31102.62,RandomForest
1569,2025-01-10,Store_Delhi,Shampoo (200ml),Personal Care,173.81,180.0,31286.38,RandomForest
1570,2025-01-11,Store_Delhi,Shampoo (200ml),Personal Care,212.54,180.0,38256.46,RandomForest
1571,2025-01-12,Store_Delhi,Shampoo (200ml),Personal Care,210.38,180.0,37868.64,RandomForest
1572,2025-01-13,Store_Delhi,Shampoo (200ml),Personal Care,172.53,180.0,31055.37,RandomForest
1573,2025-01-14,Store_Delhi,Shampoo (200ml),Personal Care,174.1,180.0,31337.55,RandomForest
1574,2025-01-15,Store_Delhi,Shampoo (200ml),Personal Care,174.1,180.0,31337.55,RandomForest
1575,2025-01-16,Store_Delhi,Shampoo (200ml),Personal Care,173.97,180.0,31314.38,RandomForest
1576,2025-01-17,Store_Delhi,Shampoo (200ml),Personal Care,173.97,180.0,31314.38,RandomForest
1577,2025-01-18,Store_Delhi,Shampoo (200ml),Personal Care,213.08,180.0,38354.63,RandomForest
1578,2025-01-19,Store_Delhi,Shampoo (200ml),Personal Care,210.93,180.0,37966.81,RandomForest
1579,2025-01-20,Store_Delhi,Shampoo (200ml),Personal Care,172.92,180.0,31125.55,RandomForest
1580,2025-01-21,Store_Delhi,Shampoo (200ml),Personal Care,174.6,180.0,31427.63,RandomForest
1581,2025-01-22,Store_Delhi,Shampoo (200ml),Personal Care,174.6,180.0,31427.63,RandomForest
1582,2025-01-23,Store_Delhi,Shampoo (200ml),Personal Care,174.47,180.0,31404.46,RandomForest
1583,2025-01-24,Store_Delhi,Shampoo (200ml),Personal Care,174.47,180.0,31404.46,RandomForest
1584,2025-01-25,Store_Delhi,Shampoo (200ml),Personal Care,213.93,180.0,38507.25,RandomForest
1585,2025-01-26,Store_Delhi,Shampoo (200ml),Personal Care,211.94,180.0,38148.36,RandomForest
1586,2025-01-27,Store_Delhi,Shampoo (200ml),Personal Care,173.03,180.0,31145.45,RandomForest
1587,2025-01-28,Store_Delhi,Shampoo (200ml),Personal Care,174.6,180.0,31427.63,RandomForest
1588,2025-01-29,Store_Delhi,Shampoo (200ml),Personal Care,174.6,180.0,31427.63,RandomForest
1589,2025-01-30,Store_Delhi,Shampoo (200ml),Personal Care,164.49,180.0,29609.09,RandomForest
1590,2025-01-01,Store_Delhi,Smart Watch,Electronics,62.82,8000.0,502571.35,RandomForest
1591,2025-01-02,Store_Delhi,Smart Watch,Electronics,63.78,8000.0,510246.12,RandomForest
1592,2025-01-03,Store_Delhi,Smart Watch,Electronics,64.36,8000.0,514846.5,RandomForest
1593,2025-01-04,Store_Delhi,Smart Watch,Electronics,80.73,8000.0,645849.49,RandomForest
1594,2025-01-05,Store_Delhi,Smart Watch,Electronics,79.25,8000.0,633987.18,RandomForest
1595,2025-01-06,Store_Delhi,Smart Watch,Electronics,66.47,8000.0,531791.32,RandomForest
1596,2025-01-07,Store_Delhi,Smart Watch,Electronics,68.91,8000.0,551272.71,RandomForest
1597,2025-01-08,Store_Delhi,Smart Watch,Electronics,69.07,8000.0,552578.55,RandomForest
1598,2025-01-09,Store_Delhi,Smart Watch,Electronics,68.94,8000.0,551548.58,RandomForest
1599,2025-01-10,Store_Delhi,Smart Watch,Electronics,69.38,8000.0,555028.99,RandomForest
1600,2025-01-11,Store_Delhi,Smart Watch,Electronics,83.1,8000.0,664818.97,RandomForest
1601,2025-01-12,Store_Delhi,Smart Watch,Electronics,81.16,8000.0,649285.58,RandomForest
1602,2025-01-13,Store_Delhi,Smart Watch,Electronics,68.38,8000.0,547014.22,RandomForest
1603,2025-01-14,Store_Delhi,Smart Watch,Electronics,69.66,8000.0,557303.04,RandomForest
1604,2025-01-15,Store_Delhi,Smart Watch,Electronics,69.56,8000.0,556506.71,RandomForest
1605,2025-01-16,Store_Delhi,Smart Watch,Electronics,69.43,8000.0,555476.75,RandomForest
1606,2025-01-17,Store_Delhi,Smart Watch,Electronics,69.43,8000.0,555476.75,RandomForest
1607,2025-01-18,Store_Delhi,Smart Watch,Electronics,83.16,8000.0,665266.72,RandomForest
1608,2025-01-19,Store_Delhi,Smart Watch,Electronics,81.22,8000.0,649733.34,RandomForest
1609,2025-01-20,Store_Delhi,Smart Watch,Electronics,68.28,8000.0,546217.9,RandomForest
1610,2025-01-21,Store_Delhi,Smart Watch,Electronics,69.6,8000.0,556816.28,RandomForest
1611,2025-01-22,Store_Delhi,Smart Watch,Electronics,69.6,8000.0,556816.28,RandomForest
