,Unnamed: 0,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
46094,2254,2022-03-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,635,90,600,5,0,0
46095,2255,2022-03-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,560,90,0,5,0,0
46096,2256,2022-03-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,55,55,0,137500.0,505,90,0,5,0,0
46097,2257,2022-03-07,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,60,60,0,127500.0,445,90,0,5,1,0
46098,2258,2022-03-08,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,80,80,0,170000.0,365,90,0,5,1,0
46099,2259,2022-03-09,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,71,71,0,150875.0,294,90,0,5,1,0
46100,2260,2022-03-10,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,88,88,0,187000.0,206,90,0,5,1,0
46101,2261,2022-03-11,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,92,92,0,195500.0,114,90,0,5,1,0
46102,2262,2022-03-12,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,101,101,0,214625.0,613,90,600,5,1,0
46103,2263,2022-03-13,Store_Delhi,Electronics,Earbuds,2500.0,0.15,2125.0,82,82,0,174250.0,531,90,0,5,1,0
46104,2264,2022-03-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,69,69,0,172500.0,462,90,0,5,0,0
46105,2265,2022-03-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,400,90,0,5,0,0
46106,2266,2022-03-16,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,47,47,0,117500.0,353,90,0,5,0,0
46107,2267,2022-03-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,47,47,0,117500.0,306,90,0,5,0,0
46108,2268,2022-03-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,232,90,0,5,0,0
46109,2269,2022-03-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,90,90,0,225000.0,142,90,0,5,0,0
46110,2270,2022-03-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,72,72,0,180000.0,670,90,600,5,0,0
46111,2271,2022-03-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,34,34,0,85000.0,636,90,0,5,0,0
46112,2272,2022-03-22,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,570,90,0,5,0,0
46113,2273,2022-03-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,59,59,0,147500.0,511,90,0,5,0,0
46114,2274,2022-03-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,445,90,0,5,0,0
46115,2275,2022-03-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,385,90,0,5,0,0
46116,2276,2022-03-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,315,90,0,5,0,0
46117,2277,2022-03-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,87,87,0,217500.0,228,90,0,5,0,0
46118,2278,2022-03-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,166,90,0,5,0,0
46119,2279,2022-03-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,100,90,0,5,0,0
46120,2280,2022-03-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,639,90,600,5,0,0
46121,2281,2022-03-31,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,583,90,0,5,0,0
46122,2282,2022-04-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,509,90,0,5,0,0
46123,2283,2022-04-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,79,79,0,197500.0,430,90,0,5,0,0
46124,2284,2022-04-03,Store_Delhi,Electronics,Earbuds,2500.0,0.11,2225.0,73,73,0,162425.0,357,90,0,5,1,0
46125,2285,2022-04-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,301,90,0,5,0,0
46126,2286,2022-04-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,235,90,0,5,0,0
46127,2287,2022-04-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,59,59,0,147500.0,176,90,0,5,0,0
46128,2288,2022-04-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,114,90,0,5,0,0
46129,2289,2022-04-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,658,90,600,5,0,0
46130,2290,2022-04-09,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,53,53,0,132500.0,605,90,0,5,0,0
46131,2291,2022-04-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,553,90,0,5,0,0
46132,2292,2022-04-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,64,64,0,160000.0,489,90,0,5,0,0
46133,2293,2022-04-12,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,428,90,0,5,0,0
46134,2294,2022-04-13,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,366,90,0,5,0,0
46135,2295,2022-04-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,69,69,0,172500.0,297,90,0,5,0,0
46136,2296,2022-04-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,64,64,0,160000.0,233,90,0,5,0,0
46137,2297,2022-04-16,Store_Delhi,Electronics,Earbuds,2500.0,0.12,2200.0,108,108,0,237600.0,125,90,0,5,1,0
46138,2298,2022-04-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,77,77,0,192500.0,648,90,600,5,0,0
46139,2299,2022-04-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,596,90,0,5,0,0
46140,2300,2022-04-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,534,90,0,5,0,0
46141,2301,2022-04-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,467,90,0,5,0,0
46142,2302,2022-04-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,400,90,0,5,0,0
46143,2303,2022-04-22,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,50,50,0,125000.0,350,90,0,5,0,0
46144,2304,2022-04-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,275,90,0,5,0,0
46145,2305,2022-04-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,104,104,0,260000.0,171,90,0,5,0,0
46146,2306,2022-04-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,100,90,0,5,0,0
46147,2307,2022-04-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,55,55,0,137500.0,645,90,600,5,0,0
46148,2308,2022-04-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,55,55,0,137500.0,590,90,0,5,0,0
46149,2309,2022-04-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,536,90,0,5,0,0
46150,2310,2022-04-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,68,68,0,170000.0,468,90,0,5,0,0
46151,2311,2022-04-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,93,93,0,232500.0,375,90,0,5,0,0
46152,2312,2022-05-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,304,90,0,5,0,0
46153,2313,2022-05-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,252,90,0,5,0,0
46154,2314,2022-05-03,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,177,90,0,5,0,0
46155,2315,2022-05-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,51,51,0,127500.0,126,90,0,5,0,0
46156,2316,2022-05-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,57,57,0,142500.0,669,90,600,5,0,0
46157,2317,2022-05-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,603,90,0,5,0,0
46158,2318,2022-05-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,91,91,0,227500.0,512,90,0,5,0,0
46159,2319,2022-05-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,78,78,0,195000.0,434,90,0,5,0,0
46160,2320,2022-05-09,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,380,90,0,5,0,0
46161,2321,2022-05-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,320,90,0,5,0,0
46162,2322,2022-05-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,249,90,0,5,0,0
46163,2323,2022-05-12,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,37,37,0,92500.0,212,90,0,5,0,0
46164,2324,2022-05-13,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,156,90,0,5,0,0
46165,2325,2022-05-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,686,90,600,5,0,0
46166,2326,2022-05-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,616,90,0,5,0,0
46167,2327,2022-05-16,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,546,90,0,5,0,0
46168,2328,2022-05-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,68,68,0,170000.0,478,90,0,5,0,0
46169,2329,2022-05-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,404,90,0,5,0,0
46170,2330,2022-05-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,59,59,0,147500.0,345,90,0,5,0,0
46171,2331,2022-05-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,49,49,0,122500.0,296,90,0,5,0,0
46172,2332,2022-05-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,229,90,0,5,0,0
46173,2333,2022-05-22,Store_Delhi,Electronics,Earbuds,2500.0,0.07,2325.0,98,98,0,227850.0,131,90,0,5,1,0
46174,2334,2022-05-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,59,59,0,147500.0,672,90,600,5,0,0
46175,2335,2022-05-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,69,69,0,172500.0,603,90,0,5,0,0
46176,2336,2022-05-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,543,90,0,5,0,0
46177,2337,2022-05-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,481,90,0,5,0,0
46178,2338,2022-05-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,51,51,0,127500.0,430,90,0,5,0,0
46179,2339,2022-05-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,86,86,0,215000.0,344,90,0,5,0,0
46180,2340,2022-05-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,69,69,0,172500.0,275,90,0,5,0,0
46181,2341,2022-05-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,50,50,0,125000.0,225,90,0,5,0,0
46182,2342,2022-05-31,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,163,90,0,5,0,0
46183,2343,2022-06-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,51,51,0,127500.0,112,90,0,5,0,0
46184,2344,2022-06-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,652,90,600,5,0,0
46185,2345,2022-06-03,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,57,57,0,142500.0,595,90,0,5,0,0
46186,2346,2022-06-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,99,99,0,247500.0,496,90,0,5,0,0
46187,2347,2022-06-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,425,90,0,5,0,0
46188,2348,2022-06-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,53,53,0,132500.0,372,90,0,5,0,0
46189,2349,2022-06-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,63,63,0,157500.0,309,90,0,5,0,0
46190,2350,2022-06-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,57,57,0,142500.0,252,90,0,5,0,0
46191,2351,2022-06-09,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,190,90,0,5,0,0
46192,2352,2022-06-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,136,90,0,5,0,0
46193,2353,2022-06-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,94,94,0,235000.0,642,90,600,5,0,0
46194,2354,2022-06-12,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,567,90,0,5,0,0
46195,2355,2022-06-13,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,72,72,0,180000.0,495,90,0,5,0,0
46196,2356,2022-06-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,425,90,0,5,0,0
46197,2357,2022-06-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,365,90,0,5,0,0
46198,2358,2022-06-16,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,64,64,0,160000.0,301,90,0,5,0,0
46199,2359,2022-06-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,59,59,0,147500.0,242,90,0,5,0,0
46200,2360,2022-06-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,76,76,0,190000.0,166,90,0,5,0,0
46201,2361,2022-06-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,77,77,0,192500.0,689,90,600,5,0,0
46202,2362,2022-06-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,631,90,0,5,0,0
46203,2363,2022-06-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,62,62,0,155000.0,569,90,0,5,0,0
46204,2364,2022-06-22,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,60,60,0,150000.0,509,90,0,5,0,0
46205,2365,2022-06-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,438,90,0,5,0,0
46206,2366,2022-06-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,68,68,0,170000.0,370,90,0,5,0,0
46207,2367,2022-06-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,73,73,0,182500.0,297,90,0,5,0,0
46208,2368,2022-06-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,93,93,0,232500.0,204,90,0,5,0,0
46209,2369,2022-06-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,78,78,0,195000.0,126,90,0,5,0,0
46210,2370,2022-06-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,672,90,600,5,0,0
46211,2371,2022-06-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,605,90,0,5,0,0
46212,2372,2022-06-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,71,71,0,177500.0,534,90,0,5,0,0
46213,2373,2022-07-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,482,90,0,5,0,0
46214,2374,2022-07-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,428,90,0,5,0,0
46215,2375,2022-07-03,Store_Delhi,Electronics,Earbuds,2500.0,0.08,2300.0,98,98,0,225400.0,330,90,0,5,1,0
46216,2376,2022-07-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,82,82,0,205000.0,248,90,0,5,0,0
46217,2377,2022-07-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,80,80,0,200000.0,168,90,0,5,0,0
46218,2378,2022-07-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,73,73,0,182500.0,95,90,0,5,0,0
46219,2379,2022-07-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,65,65,0,162500.0,630,90,600,5,0,0
46220,2380,2022-07-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,72,72,0,180000.0,558,90,0,5,0,0
46221,2381,2022-07-09,Store_Delhi,Electronics,Earbuds,2500.0,0.09,2275.0,111,111,0,252525.0,447,90,0,5,1,0
46222,2382,2022-07-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,381,90,0,5,0,0
46223,2383,2022-07-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,329,90,0,5,0,0
46224,2384,2022-07-12,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,275,90,0,5,0,0
46225,2385,2022-07-13,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,223,90,0,5,0,0
46226,2386,2022-07-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,162,90,0,5,0,0
46227,2387,2022-07-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,65,65,0,162500.0,97,90,0,5,0,0
46228,2388,2022-07-16,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,83,83,0,207500.0,614,90,600,5,0,0
46229,2389,2022-07-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,86,86,0,215000.0,528,90,0,5,0,0
46230,2390,2022-07-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,77,77,0,192500.0,451,90,0,5,0,0
46231,2391,2022-07-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,390,90,0,5,0,0
46232,2392,2022-07-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,332,90,0,5,0,0
46233,2393,2022-07-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,65,65,0,162500.0,267,90,0,5,0,0
46234,2394,2022-07-22,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,209,90,0,5,0,0
46235,2395,2022-07-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,96,96,0,240000.0,113,90,0,5,0,0
46236,2396,2022-07-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,652,90,600,5,0,0
46237,2397,2022-07-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,586,90,0,5,0,0
46238,2398,2022-07-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,512,90,0,5,0,0
46239,2399,2022-07-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,454,90,0,5,0,0
46240,2400,2022-07-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,63,63,0,157500.0,391,90,0,5,0,0
46241,2401,2022-07-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,339,90,0,5,0,0
46242,2402,2022-07-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,83,83,0,207500.0,256,90,0,5,0,0
46243,2403,2022-07-31,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,186,90,0,5,0,0
46244,2404,2022-08-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,120,90,0,5,0,0
46245,2405,2022-08-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,653,90,600,5,0,0
46246,2406,2022-08-03,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,599,90,0,5,0,0
46247,2407,2022-08-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,50,50,0,125000.0,549,90,0,5,0,0
46248,2408,2022-08-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,475,90,0,5,0,0
46249,2409,2022-08-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,73,73,0,182500.0,402,90,0,5,0,0
46250,2410,2022-08-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,85,85,0,212500.0,317,90,0,5,0,0
46251,2411,2022-08-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,74,74,0,185000.0,243,90,0,5,0,0
46252,2412,2022-08-09,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,182,90,0,5,0,0
46253,2413,2022-08-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,128,90,0,5,0,0
46254,2414,2022-08-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,50,50,0,125000.0,678,90,600,5,0,0
46255,2415,2022-08-12,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,89,89,0,182450.0,589,90,0,5,1,0
46256,2416,2022-08-13,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,119,119,0,243950.0,470,90,0,5,1,0
46257,2417,2022-08-14,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,105,105,0,215250.0,365,90,0,5,1,0
46258,2418,2022-08-15,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,64,64,0,131200.0,301,90,0,5,1,0
46259,2419,2022-08-16,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,69,69,0,141450.0,232,90,0,5,1,0
46260,2420,2022-08-17,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,76,76,0,155800.0,156,90,0,5,1,0
46261,2421,2022-08-18,Store_Delhi,Electronics,Earbuds,2500.0,0.18,2050.0,101,101,0,207050.0,655,90,600,5,1,0
46262,2422,2022-08-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,597,90,0,5,0,0
46263,2423,2022-08-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,527,90,0,5,0,0
46264,2424,2022-08-21,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,64,64,0,160000.0,463,90,0,5,0,0
46265,2425,2022-08-22,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,49,49,0,122500.0,414,90,0,5,0,0
46266,2426,2022-08-23,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,353,90,0,5,0,0
46267,2427,2022-08-24,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,297,90,0,5,0,0
46268,2428,2022-08-25,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,222,90,0,5,0,0
46269,2429,2022-08-26,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,152,90,0,5,0,0
46270,2430,2022-08-27,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,68,68,0,170000.0,684,90,600,5,0,0
46271,2431,2022-08-28,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,65,65,0,162500.0,619,90,0,5,0,0
46272,2432,2022-08-29,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,40,40,0,100000.0,579,90,0,5,0,0
46273,2433,2022-08-30,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,518,90,0,5,0,0
46274,2434,2022-08-31,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,58,58,0,145000.0,460,90,0,5,0,0
46275,2435,2022-09-01,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,394,90,0,5,0,0
46276,2436,2022-09-02,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,77,77,0,192500.0,317,90,0,5,0,0
46277,2437,2022-09-03,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,70,70,0,175000.0,247,90,0,5,0,0
46278,2438,2022-09-04,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,66,66,0,165000.0,181,90,0,5,0,0
46279,2439,2022-09-05,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,43,43,0,107500.0,138,90,0,5,0,0
46280,2440,2022-09-06,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,54,54,0,135000.0,684,90,600,5,0,0
46281,2441,2022-09-07,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,628,90,0,5,0,0
46282,2442,2022-09-08,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,68,68,0,170000.0,560,90,0,5,0,0
46283,2443,2022-09-09,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,504,90,0,5,0,0
46284,2444,2022-09-10,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,79,79,0,197500.0,425,90,0,5,0,0
46285,2445,2022-09-11,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,75,75,0,187500.0,350,90,0,5,0,0
46286,2446,2022-09-12,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,294,90,0,5,0,0
46287,2447,2022-09-13,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,56,56,0,140000.0,238,90,0,5,0,0
46288,2448,2022-09-14,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,171,90,0,5,0,0
46289,2449,2022-09-15,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,51,51,0,127500.0,120,90,0,5,0,0
46290,2450,2022-09-16,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,52,52,0,130000.0,668,90,600,5,0,0
46291,2451,2022-09-17,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,61,61,0,152500.0,607,90,0,5,0,0
46292,2452,2022-09-18,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,78,78,0,195000.0,529,90,0,5,0,0
46293,2453,2022-09-19,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,67,67,0,167500.0,462,90,0,5,0,0
46294,2454,2022-09-20,Store_Delhi,Electronics,Earbuds,2500.0,0.0,2500.0,55,55,0,137500.0,407,90,0,5,0,0
