,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
50379,2024-11-25,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,248,248,0,37200.0,708,270,0,7,0,0
50380,2024-11-26,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,256,256,0,38400.0,452,270,0,7,0,0
50381,2024-11-27,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,236,236,0,35400.0,2736,270,2520,7,0,0
50382,2024-11-28,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,250,250,0,37500.0,2486,270,0,7,0,0
50383,2024-11-29,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,203,203,0,30450.0,2283,270,0,7,0,0
50384,2024-11-30,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,282,282,0,42300.0,2001,270,0,7,0,0
50385,2024-12-01,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,229,229,0,34350.0,1772,270,0,7,0,0
50386,2024-12-02,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,236,236,0,35400.0,1536,270,0,7,0,0
50387,2024-12-03,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,196,196,0,29400.0,1340,270,0,7,0,0
50388,2024-12-04,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,200,200,0,30000.0,1140,270,0,7,0,0
50389,2024-12-05,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,187,187,0,28050.0,953,270,0,7,0,0
50390,2024-12-06,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,194,194,0,29100.0,759,270,0,7,0,0
50391,2024-12-07,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,232,232,0,34800.0,527,270,0,7,0,0
50392,2024-12-08,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,254,254,0,38100.0,273,270,0,7,0,0
50393,2024-12-09,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,218,218,0,32700.0,2575,270,2520,7,0,0
50394,2024-12-10,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,198,198,0,29700.0,2377,270,0,7,0,0
50395,2024-12-11,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,172,172,0,25800.0,2205,270,0,7,0,0
50396,2024-12-12,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,160,160,0,24000.0,2045,270,0,7,0,0
50397,2024-12-13,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,167,167,0,25050.0,1878,270,0,7,0,0
50398,2024-12-14,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,238,238,0,35700.0,1640,270,0,7,0,0
50399,2024-12-15,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,285,285,0,42750.0,1355,270,0,7,0,0
50400,2024-12-16,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,172,172,0,25800.0,1183,270,0,7,0,0
50401,2024-12-17,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,176,176,0,26400.0,1007,270,0,7,0,0
50402,2024-12-18,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,144,144,0,21600.0,863,270,0,7,0,0
50403,2024-12-19,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,168,168,0,25200.0,695,270,0,7,0,0
50404,2024-12-20,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,166,166,0,24900.0,529,270,0,7,0,0
50405,2024-12-21,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,319,319,0,47850.0,2730,270,2520,7,0,0
50406,2024-12-22,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,321,321,0,36112.5,2409,270,0,7,1,0
50407,2024-12-23,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,292,292,0,32850.0,2117,270,0,7,1,0
50408,2024-12-24,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,234,234,0,26325.0,1883,270,0,7,1,0
50409,2024-12-25,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,332,332,0,37350.0,1551,270,0,7,1,0
50410,2024-12-26,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,214,214,0,24075.0,1337,270,0,7,1,0
50411,2024-12-27,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,213,213,0,23962.5,1124,270,0,7,1,0
50412,2024-12-28,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.25,112.5,367,367,0,41287.5,757,270,0,7,1,0
50413,2024-12-29,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,298,298,0,44700.0,459,270,0,7,0,0
50414,2024-12-30,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,173,173,0,25950.0,286,270,0,7,0,0
50415,2024-12-31,Store_Bangalore,Grocery,Cooking Oil (1L),150,0.0,150.0,149,149,0,22350.0,2657,270,2520,7,0,0
50416,2022-01-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,315,315,0,63000.0,692,330,0,9,0,0
50417,2022-01-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,262,262,0,52400.0,430,330,0,9,0,0
50418,2022-01-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,272,272,0,54400.0,4118,330,3960,9,0,0
50419,2022-01-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,262,262,0,52400.0,3856,330,0,9,0,0
50420,2022-01-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,199,199,0,39800.0,3657,330,0,9,0,0
50421,2022-01-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,225,225,0,45000.0,3432,330,0,9,0,0
50422,2022-01-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,242,242,0,48400.0,3190,330,0,9,0,0
50423,2022-01-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,301,301,0,60200.0,2889,330,0,9,0,0
50424,2022-01-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.12,176.0,342,342,0,60192.0,2547,330,0,9,1,0
50425,2022-01-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,277,277,0,55400.0,2270,330,0,9,0,0
50426,2022-01-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,185,185,0,37000.0,2085,330,0,9,0,0
50427,2022-01-12,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,216,216,0,43200.0,1869,330,0,9,0,0
50428,2022-01-13,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,238,238,0,47600.0,1631,330,0,9,0,0
50429,2022-01-14,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,198,198,0,39600.0,1433,330,0,9,0,0
50430,2022-01-15,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,207,207,0,41400.0,1226,330,0,9,0,0
50431,2022-01-16,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,238,238,0,47600.0,988,330,0,9,0,0
50432,2022-01-17,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,260,260,0,52000.0,728,330,0,9,0,0
50433,2022-01-18,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,229,229,0,45800.0,499,330,0,9,0,0
50434,2022-01-19,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,182,182,0,36400.0,4277,330,3960,9,0,0
50435,2022-01-20,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,237,237,0,47400.0,4040,330,0,9,0,0
50436,2022-01-21,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,211,211,0,42200.0,3829,330,0,9,0,0
50437,2022-01-22,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,342,342,0,68400.0,3487,330,0,9,0,0
50438,2022-01-23,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,319,319,0,51040.0,3168,330,0,9,1,0
50439,2022-01-24,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,273,273,0,43680.0,2895,330,0,9,1,0
50440,2022-01-25,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,287,287,0,45920.0,2608,330,0,9,1,0
50441,2022-01-26,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,334,334,0,53440.0,2274,330,0,9,1,0
50442,2022-01-27,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,408,408,0,65280.0,1866,330,0,9,1,0
50443,2022-01-28,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,316,316,0,50560.0,1550,330,0,9,1,0
50444,2022-01-29,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.2,160.0,349,349,0,55840.0,1201,330,0,9,1,0
50445,2022-01-30,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,322,322,0,64400.0,879,330,0,9,0,0
50446,2022-01-31,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,243,243,0,48600.0,636,330,0,9,0,0
50447,2022-02-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,262,262,0,52400.0,374,330,0,9,0,0
50448,2022-02-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,215,215,0,43000.0,4119,330,3960,9,0,0
50449,2022-02-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,309,309,0,61800.0,3810,330,0,9,0,0
50450,2022-02-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,185,185,0,37000.0,3625,330,0,9,0,0
50451,2022-02-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,262,262,0,52400.0,3363,330,0,9,0,0
50452,2022-02-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,228,228,0,45600.0,3135,330,0,9,0,0
50453,2022-02-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,237,237,0,47400.0,2898,330,0,9,0,0
50454,2022-02-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,238,238,0,47600.0,2660,330,0,9,0,0
50455,2022-02-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,243,243,0,48600.0,2417,330,0,9,0,0
50456,2022-02-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,189,189,0,37800.0,2228,330,0,9,0,0
50457,2022-02-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,242,242,0,48400.0,1986,330,0,9,0,0
50458,2022-02-12,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,294,294,0,58800.0,1692,330,0,9,0,0
50459,2022-02-13,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,313,313,0,62600.0,1379,330,0,9,0,0
50460,2022-02-14,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,141,141,0,28200.0,1238,330,0,9,0,0
50461,2022-02-15,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,222,222,0,44400.0,1016,330,0,9,0,0
50462,2022-02-16,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,198,198,0,39600.0,818,330,0,9,0,0
50463,2022-02-17,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,236,236,0,47200.0,582,330,0,9,0,0
50464,2022-02-18,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,217,217,0,43400.0,365,330,0,9,0,0
50465,2022-02-19,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,264,264,0,52800.0,4061,330,3960,9,0,0
50466,2022-02-20,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.11,178.0,271,271,0,48238.0,3790,330,0,9,1,0
50467,2022-02-21,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,212,212,0,42400.0,3578,330,0,9,0,0
50468,2022-02-22,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,230,230,0,46000.0,3348,330,0,9,0,0
50469,2022-02-23,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,202,202,0,40400.0,3146,330,0,9,0,0
50470,2022-02-24,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,170,170,0,34000.0,2976,330,0,9,0,0
50471,2022-02-25,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,230,230,0,46000.0,2746,330,0,9,0,0
50472,2022-02-26,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,302,302,0,60400.0,2444,330,0,9,0,0
50473,2022-02-27,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,315,315,0,63000.0,2129,330,0,9,0,0
50474,2022-02-28,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,232,232,0,46400.0,1897,330,0,9,0,0
50475,2022-03-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,280,280,0,56000.0,1617,330,0,9,0,0
50476,2022-03-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,186,186,0,37200.0,1431,330,0,9,0,0
50477,2022-03-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,223,223,0,44600.0,1208,330,0,9,0,0
50478,2022-03-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,219,219,0,43800.0,989,330,0,9,0,0
50479,2022-03-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,207,207,0,41400.0,782,330,0,9,0,0
50480,2022-03-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.12,176.0,305,305,0,53680.0,477,330,0,9,1,0
50481,2022-03-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,355,355,0,60350.0,4082,330,3960,9,1,0
50482,2022-03-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,262,262,0,44540.0,3820,330,0,9,1,0
50483,2022-03-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,245,245,0,41650.0,3575,330,0,9,1,0
50484,2022-03-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,414,414,0,70380.0,3161,330,0,9,1,0
50485,2022-03-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,287,287,0,48790.0,2874,330,0,9,1,0
50486,2022-03-12,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,339,339,0,57630.0,2535,330,0,9,1,0
50487,2022-03-13,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.15,170.0,259,259,0,44030.0,2276,330,0,9,1,0
50488,2022-03-14,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,235,235,0,47000.0,2041,330,0,9,0,0
50489,2022-03-15,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,182,182,0,36400.0,1859,330,0,9,0,0
50490,2022-03-16,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,242,242,0,48400.0,1617,330,0,9,0,0
50491,2022-03-17,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,202,202,0,40400.0,1415,330,0,9,0,0
50492,2022-03-18,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,271,271,0,54200.0,1144,330,0,9,0,0
50493,2022-03-19,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,243,243,0,48600.0,901,330,0,9,0,0
50494,2022-03-20,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,354,354,0,70800.0,547,330,0,9,0,0
50495,2022-03-21,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,201,201,0,40200.0,346,330,0,9,0,0
50496,2022-03-22,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,236,236,0,47200.0,4070,330,3960,9,0,0
50497,2022-03-23,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,210,210,0,42000.0,3860,330,0,9,0,0
50498,2022-03-24,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,187,187,0,37400.0,3673,330,0,9,0,0
50499,2022-03-25,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,218,218,0,43600.0,3455,330,0,9,0,0
50500,2022-03-26,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,263,263,0,52600.0,3192,330,0,9,0,0
50501,2022-03-27,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,293,293,0,58600.0,2899,330,0,9,0,0
50502,2022-03-28,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,245,245,0,49000.0,2654,330,0,9,0,0
50503,2022-03-29,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,224,224,0,44800.0,2430,330,0,9,0,0
50504,2022-03-30,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,232,232,0,46400.0,2198,330,0,9,0,0
50505,2022-03-31,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,219,219,0,43800.0,1979,330,0,9,0,0
50506,2022-04-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,286,286,0,57200.0,1693,330,0,9,0,0
50507,2022-04-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,324,324,0,64800.0,1369,330,0,9,0,0
50508,2022-04-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,346,346,0,69200.0,1023,330,0,9,0,0
50509,2022-04-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,255,255,0,51000.0,768,330,0,9,0,0
50510,2022-04-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,278,278,0,55600.0,490,330,0,9,0,0
50511,2022-04-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,205,205,0,41000.0,4245,330,3960,9,0,0
50512,2022-04-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,247,247,0,49400.0,3998,330,0,9,0,0
50513,2022-04-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,216,216,0,43200.0,3782,330,0,9,0,0
50514,2022-04-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,341,341,0,68200.0,3441,330,0,9,0,0
50515,2022-04-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,269,269,0,53800.0,3172,330,0,9,0,0
50516,2022-04-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,304,304,0,60800.0,2868,330,0,9,0,0
50517,2022-04-12,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,229,229,0,45800.0,2639,330,0,9,0,0
50518,2022-04-13,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,260,260,0,52000.0,2379,330,0,9,0,0
50519,2022-04-14,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,230,230,0,46000.0,2149,330,0,9,0,0
50520,2022-04-15,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,237,237,0,47400.0,1912,330,0,9,0,0
50521,2022-04-16,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,249,249,0,49800.0,1663,330,0,9,0,0
50522,2022-04-17,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,282,282,0,56400.0,1381,330,0,9,0,0
50523,2022-04-18,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,216,216,0,43200.0,1165,330,0,9,0,0
50524,2022-04-19,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,292,292,0,58400.0,873,330,0,9,0,0
50525,2022-04-20,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,253,253,0,50600.0,620,330,0,9,0,0
50526,2022-04-21,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,242,242,0,48400.0,378,330,0,9,0,0
50527,2022-04-22,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,310,310,0,62000.0,4028,330,3960,9,0,0
50528,2022-04-23,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,303,303,0,60600.0,3725,330,0,9,0,0
50529,2022-04-24,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,326,326,0,65200.0,3399,330,0,9,0,0
50530,2022-04-25,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,263,263,0,52600.0,3136,330,0,9,0,0
50531,2022-04-26,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,285,285,0,57000.0,2851,330,0,9,0,0
50532,2022-04-27,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,247,247,0,49400.0,2604,330,0,9,0,0
50533,2022-04-28,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,246,246,0,49200.0,2358,330,0,9,0,0
50534,2022-04-29,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,344,344,0,68800.0,2014,330,0,9,0,0
50535,2022-04-30,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,315,315,0,63000.0,1699,330,0,9,0,0
50536,2022-05-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,293,293,0,58600.0,1406,330,0,9,0,0
50537,2022-05-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,217,217,0,43400.0,1189,330,0,9,0,0
50538,2022-05-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,275,275,0,55000.0,914,330,0,9,0,0
50539,2022-05-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,193,193,0,38600.0,721,330,0,9,0,0
50540,2022-05-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,202,202,0,40400.0,519,330,0,9,0,0
50541,2022-05-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,260,260,0,52000.0,4219,330,3960,9,0,0
50542,2022-05-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,366,366,0,73200.0,3853,330,0,9,0,0
50543,2022-05-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,259,259,0,51800.0,3594,330,0,9,0,0
50544,2022-05-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,164,164,0,32800.0,3430,330,0,9,0,0
50545,2022-05-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,219,219,0,43800.0,3211,330,0,9,0,0
50546,2022-05-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,220,220,0,44000.0,2991,330,0,9,0,0
50547,2022-05-12,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,249,249,0,49800.0,2742,330,0,9,0,0
50548,2022-05-13,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,184,184,0,36800.0,2558,330,0,9,0,0
50549,2022-05-14,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,260,260,0,52000.0,2298,330,0,9,0,0
50550,2022-05-15,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,318,318,0,63600.0,1980,330,0,9,0,0
50551,2022-05-16,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,178,178,0,35600.0,1802,330,0,9,0,0
50552,2022-05-17,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,192,192,0,38400.0,1610,330,0,9,0,0
50553,2022-05-18,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,161,161,0,32200.0,1449,330,0,9,0,0
50554,2022-05-19,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,190,190,0,38000.0,1259,330,0,9,0,0
50555,2022-05-20,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,181,181,0,36200.0,1078,330,0,9,0,0
50556,2022-05-21,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,368,368,0,73600.0,710,330,0,9,0,0
50557,2022-05-22,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,272,272,0,54400.0,438,330,0,9,0,0
50558,2022-05-23,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,229,229,0,45800.0,4169,330,3960,9,0,0
50559,2022-05-24,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,223,223,0,44600.0,3946,330,0,9,0,0
50560,2022-05-25,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,146,146,0,29200.0,3800,330,0,9,0,0
50561,2022-05-26,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,195,195,0,39000.0,3605,330,0,9,0,0
50562,2022-05-27,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,175,175,0,35000.0,3430,330,0,9,0,0
50563,2022-05-28,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.07,186.0,248,248,0,46128.0,3182,330,0,9,1,0
50564,2022-05-29,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,268,268,0,53600.0,2914,330,0,9,0,0
50565,2022-05-30,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,203,203,0,40600.0,2711,330,0,9,0,0
50566,2022-05-31,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,175,175,0,35000.0,2536,330,0,9,0,0
50567,2022-06-01,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,258,258,0,51600.0,2278,330,0,9,0,0
50568,2022-06-02,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,185,185,0,37000.0,2093,330,0,9,0,0
50569,2022-06-03,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,242,242,0,48400.0,1851,330,0,9,0,0
50570,2022-06-04,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,272,272,0,54400.0,1579,330,0,9,0,0
50571,2022-06-05,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.06,188.0,332,332,0,62416.0,1247,330,0,9,1,0
50572,2022-06-06,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,259,259,0,51800.0,988,330,0,9,0,0
50573,2022-06-07,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,225,225,0,45000.0,763,330,0,9,0,0
50574,2022-06-08,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,178,178,0,35600.0,585,330,0,9,0,0
50575,2022-06-09,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,177,177,0,35400.0,408,330,0,9,0,0
50576,2022-06-10,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,218,218,0,43600.0,4150,330,3960,9,0,0
50577,2022-06-11,Store_Bangalore,Grocery,Wheat Flour (5kg),200,0.0,200.0,301,301,0,60200.0,3849,330,0,9,0,0
